2919	2.58E-03
2918	2.26E-03
2917	1.94E-03
2916	1.62E-03
2915	1.38E-03
2914	1.58E-03
2913	1.86E-03
2912	2.14E-03
2911	2.42E-03
2910	2.60E-03
2909	2.18E-03
2908	1.66E-03
2907	1.14E-03
2906	6.20E-04
2905	1.83E-04
2904	2.40E-04
2903	3.80E-04
2902	5.20E-04
2901	6.60E-04
2900	8.30E-04
2899	1.18E-03
2898	1.56E-03
2897	1.94E-03
2896	2.32E-03
2895	2.59E-03
2894	2.20E-03
2893	1.70E-03
2892	1.20E-03
2891	7.00E-04
2890	2.70E-04
2889	2.60E-04
2888	3.20E-04
2887	3.80E-04
2886	4.40E-04
2885	4.85E-04
2884	4.40E-04
2883	3.80E-04
2882	3.20E-04
2881	2.60E-04
2880	2.13E-04
2879	2.40E-04
2878	2.80E-04
2877	3.20E-04
2876	3.60E-04
2875	3.85E-04
2874	3.20E-04
2873	2.40E-04
2872	1.60E-04
2871	8.00E-05
2870	1.50E-05
2869	4.00E-05
2868	8.00E-05
2867	1.20E-04
2866	1.60E-04
2865	1.90E-04
2864	1.60E-04
2863	1.20E-04
2862	8.00E-05
2861	4.00E-05
2860	5.00E-06
2859	0
2858	0
2857	0
2856	0
2855	0
2854	0
2853	0
2852	0
2851	0
2850	0
2849	0
2848	0
2847	0
2846	0
2845	0
2844	0
2843	0
2842	0
2841	0
2840	0
2839	0
2838	0
2837	0
2836	0
2835	0
2834	0
2833	0
2832	0
2831	0
2830	0
2829	0
2828	0
2827	0
2826	0
2825	0
2824	0
2823	0
2822	0
2821	0
2820	0
2819	0
2818	0
2817	0
2816	0
2815	0
2814	0
2813	0
2812	0
2811	0
2810	0
2809	0
2808	0
2807	0
2806	0
2805	0
2804	0
2803	0
2802	0
2801	0
2800	0
2799	0
2798	0
2797	0
2796	0
2795	0
2794	0
2793	0
2792	0
2791	0
2790	0
2789	0
2788	0
2787	0
2786	0
2785	0
2784	0
2783	0
2782	0
2781	0
2780	0
2779	0
2778	0
2777	0
2776	0
2775	0
2774	0
2773	0
2772	0
2771	0
2770	0
2769	0
2768	0
2767	0
2766	0
2765	0
2764	0
2763	0
2762	0
2761	0
2760	0
2759	0
2758	0
2757	0
2756	0
2755	0
2754	0
2753	0
2752	0
2751	0
2750	0
2749	0
2748	0
2747	0
2746	0
2745	0
2744	0
2743	0
2742	0
2741	0
2740	0
2739	0
2738	0
2737	0
2736	0
2735	0
2734	0
2733	0
2732	0
2731	0
2730	0
2729	0
2728	0
2727	0
2726	0
2725	0
2724	0
2723	0
2722	0
2721	0
2720	0
2719	0
2718	0
2717	0
2716	0
2715	0
2714	0
2713	0
2712	0
2711	0
2710	0
2709	0
2708	0
2707	0
2706	0
2705	0
2704	0
2703	0
2702	0
2701	0
2700	0
2699	0
2698	0
2697	0
2696	0
2695	0
2694	0
2693	0
2692	0
2691	0
2690	0
2689	0
2688	0
2687	0
2686	0
2685	0
2684	0
2683	0
2682	0
2681	0
2680	0
2679	0
2678	0
2677	0
2676	0
2675	0
2674	0
2673	0
2672	0
2671	0
2670	0
2669	0
2668	0
2667	0
2666	0
2665	0
2664	0
2663	0
2662	0
2661	0
